account_number,date,therms,usaf
5649425146,3/6/09,39,
5649425146,4/6/09,27,
5649425146,5/6/09,16,
5649425146,6/5/09,9,
5649425146,7/7/09,7,
5649425146,8/5/09,5,
5649425146,9/3/09,5,
5649425146,10/5/09,6,
5649425146,11/3/09,9,
5649425146,12/4/09,20,
5649425146,1/6/10,55,
5649425146,2/4/10,39,
5649425146,3/8/10,49,
5649425146,4/6/10,26,
5649425146,5/6/10,20,
5649425146,6/7/10,12,
5649425146,7/7/10,8,
5649425146,8/5/10,6,
5649425146,9/7/10,7,
5649425146,10/6/10,8,
5649425146,11/4/10,8,
5649425146,12/6/10,46,
5649425146,1/5/11,52,
5649425146,2/4/11,46,
5649425146,3/8/11,54,
5649425146,4/6/11,28,
5649425146,5/5/11,13,
5649425146,6/7/11,13,
5649425146,7/7/11,7,
5649425146,8/5/11,7,
5649425146,9/6/11,7,
5649425146,10/5/11,8,
5649425146,11/3/11,7,
5649425146,12/5/11,40,
5649425146,1/5/12,51,
5649425146,2/3/12,33,
5649425146,3/6/12,11,
5649425146,4/4/12,10,
5649425146,5/4/12,9,
5649425146,6/5/12,8,
5649425146,7/5/12,8,
5649425146,8/3/12,7,
5649425146,9/4/12,6,
5649425146,10/3/12,6,
5649425146,11/1/12,9,
5649425146,12/4/12,12,
5649425146,1/4/13,48,
5649425146,2/4/13,46,
5649425146,3/6/13,58,
5708455284,1/7/11,66,
5708455284,2/8/11,85,
5708455284,3/10/11,80,
5708455284,4/8/11,49,
5708455284,5/9/11,34,
5708455284,6/9/11,30,
5708455284,7/11/11,22,
5708455284,8/9/11,17,
5708455284,9/8/11,17,
5708455284,10/7/11,19,
5708455284,11/7/11,31,
5708455284,12/7/11,75,
5708455284,1/9/12,96,
5708455284,2/7/12,88,
5708455284,3/8/12,82,
5708455284,4/6/12,65,
5708455284,5/8/12,32,
5708455284,6/7/12,21,
5708455284,7/9/12,19,
5708455284,8/7/12,17,
5708455284,9/6/12,14,
5708455284,10/5/12,11,
5708455284,11/5/12,24,
5708455284,12/6/12,37,
5708455284,1/8/13,97,
5708455284,2/6/13,73,
5708455284,3/8/13,69,
5921625402,1/15/09,61,
5921625402,2/13/09,57,
5921625402,3/17/09,60,
5921625402,4/15/09,42,
5921625402,5/15/09,29,
5921625402,6/16/09,25,
5921625402,7/16/09,26,
5921625402,8/14/09,4,
5921625402,9/15/09,16,
5921625402,10/14/09,14,
5921625402,11/13/09,24,
5921625402,12/15/09,57,
5921625402,1/15/10,66,
5921625402,2/16/10,78,
5921625402,3/17/10,59,
5921625402,4/15/10,39,
5921625402,5/17/10,37,
5921625402,6/16/10,18,
5921625402,7/16/10,16,
5921625402,8/16/10,18,
5921625402,9/16/10,17,
5921625402,10/15/10,17,
5921625402,11/15/10,28,
5921625402,12/15/10,55,
5921625402,1/14/11,84,
5921625402,2/15/11,76,
5921625402,3/17/11,75,
5921625402,4/15/11,55,
5921625402,5/17/11,32,
5921625402,6/16/11,28,
5921625402,7/18/11,19,
5921625402,8/16/11,15,
5921625402,9/15/11,14,
5921625402,10/14/11,18,
5921625402,11/14/11,36,
5921625402,12/14/11,77,
5921625402,1/16/12,92,
5921625402,2/14/12,75,
5921625402,3/15/12,71,
5921625402,4/16/12,72,
5921625402,5/15/12,33,
5921625402,6/14/12,22,
5921625402,7/16/12,19,
5921625402,8/14/12,18,
5921625402,9/13/12,13,
5921625402,10/12/12,12,
5921625402,11/12/12,29,
5921625402,12/13/12,46,
5921625402,1/15/13,104,
5921625402,2/13/13,75,
5921625402,3/15/13,68,
5957568370,1/13/09,176,
5957568370,2/11/09,102,
5957568370,3/13/09,132,
5957568370,4/13/09,76,
5957568370,5/13/09,79,
5957568370,6/12/09,72,
5957568370,7/14/09,48,
5957568370,8/12/09,45,
5957568370,9/11/09,48,
5957568370,10/12/09,51,
5957568370,11/10/09,62,
5957568370,12/11/09,131,
5957568370,1/13/10,157,
5957568370,2/11/10,135,
5957568370,3/15/10,128,
5957568370,4/13/10,70,
5957568370,5/13/10,66,
5957568370,6/14/10,64,
5957568370,7/14/10,51,
5957568370,8/12/10,49,
5957568370,9/14/10,55,
5957568370,10/13/10,53,
5957568370,11/11/10,94,
5957568370,12/13/10,152,
5957568370,1/12/11,207,
5957568370,2/11/11,122,
5957568370,3/15/11,146,
5957568370,4/13/11,101,
5957568370,5/12/11,59,
5957568370,6/14/11,74,
5957568370,7/14/11,49,
5957568370,8/12/11,45,
5957568370,9/13/11,51,
5957568370,10/12/11,67,
5957568370,11/10/11,107,
5957568370,12/12/11,198,
5957568370,1/12/12,164,
5957568370,2/10/12,141,
5957568370,3/13/12,151,
5957568370,4/12/12,118,
5957568370,5/11/12,69,
5957568370,6/12/12,57,
5957568370,7/12/12,53,
5957568370,8/10/12,42,
5957568370,9/11/12,44,
5957568370,10/10/12,40,
5957568370,11/8/12,44,
5957568370,12/11/12,72,
5957568370,1/11/13,164,
5957568370,2/11/13,122,
5957568370,3/13/13,105,
6033367454,1/19/09,108,
6033367454,2/18/09,85,
6033367454,3/19/09,69,
6033367454,4/20/09,64,
6033367454,5/19/09,37,
6033367454,6/18/09,39,
6033367454,7/20/09,21,
6033367454,8/18/09,18,
6033367454,9/17/09,17,
6033367454,10/16/09,25,
6033367454,11/17/09,48,
6033367454,12/17/09,79,
6033367454,1/19/10,102,
6033367454,2/18/10,80,
6033367454,3/19/10,77,
6033367454,4/19/10,58,
6033367454,5/19/10,54,
6033367454,6/18/10,37,
6033367454,7/20/10,27,
6033367454,8/18/10,19,
6033367454,9/20/10,28,
6033367454,10/19/10,34,
6033367454,11/17/10,39,
6033367454,12/17/10,106,
6033367454,1/19/11,128,
6033367454,2/17/11,95,
6033367454,3/21/11,102,
6033367454,4/19/11,76,
6033367454,5/19/11,57,
6033367454,6/20/11,47,
6033367454,7/20/11,21,
6033367454,8/18/11,17,
6033367454,9/19/11,20,
6033367454,10/18/11,24,
6033367454,11/16/11,52,
6033367454,12/16/11,105,
6033367454,1/18/12,109,
6033367454,2/16/12,99,
6033367454,3/19/12,94,
6033367454,4/18/12,75,
6033367454,5/17/12,44,
6033367454,6/18/12,31,
6033367454,7/18/12,12,
6033367454,8/16/12,10,
6033367454,9/17/12,11,
6033367454,10/16/12,10,
6033367454,11/14/12,20,
6033367454,12/17/12,51,
6033367454,1/17/13,87,
6033367454,2/15/13,70,
6033367454,3/19/13,72,
6138508519,4/21/10,27,
6138508519,5/21/10,26,
6138508519,6/22/10,26,
6138508519,7/22/10,20,
6138508519,8/20/10,22,
6138508519,9/22/10,24,
6138508519,10/21/10,24,
6138508519,11/19/10,27,
6138508519,12/21/10,34,
6138508519,1/21/11,37,
6138508519,2/22/11,37,
6138508519,3/23/11,32,
6138508519,4/21/11,30,
6138508519,5/23/11,27,
6138508519,6/22/11,24,
6138508519,7/22/11,22,
6138508519,8/22/11,22,
6138508519,9/21/11,24,
6138508519,10/20/11,25,
6138508519,11/18/11,27,
6138508519,12/20/11,33,
6138508519,1/20/12,37,
6138508519,2/21/12,41,
6138508519,3/21/12,33,
6138508519,4/20/12,26,
6138508519,5/21/12,26,
6138508519,6/20/12,21,
6138508519,7/20/12,22,
6138508519,8/20/12,20,
6138508519,9/19/12,21,
6138508519,10/18/12,22,
6138508519,11/16/12,22,
6138508519,12/19/12,33,
6138508519,1/21/13,33,
6138508519,2/20/13,30,
6232069551,1/23/09,96,
6232069551,2/24/09,119,
6232069551,3/25/09,62,
6232069551,4/24/09,47,
6232069551,5/26/09,22,
6232069551,6/24/09,30,
6232069551,7/24/09,11,
6232069551,8/24/09,10,
6232069551,9/23/09,10,
6232069551,10/22/09,11,
6232069551,11/23/09,22,
6232069551,12/23/09,16,
6232069551,1/25/10,67,
6232069551,2/24/10,57,
6232069551,3/25/10,54,
6232069551,4/26/10,59,
6232069551,5/25/10,38,
6232069551,6/24/10,27,
6232069551,7/26/10,20,
6232069551,8/24/10,14,
6232069551,9/24/10,17,
6232069551,10/25/10,17,
6232069551,11/23/10,44,
6232069551,12/23/10,21,
6232069551,1/25/11,74,
6232069551,2/24/11,122,
6232069551,3/25/11,100,
6232069551,4/25/11,68,
6232069551,5/25/11,50,
6232069551,6/24/11,33,
6232069551,7/26/11,15,
6232069551,8/24/11,15,
6232069551,9/23/11,15,
6232069551,10/24/11,29,
6232069551,11/22/11,82,
6232069551,12/22/11,105,
6232069551,1/24/12,50,
6232069551,2/23/12,122,
6232069551,3/23/12,90,
6232069551,4/24/12,80,
6232069551,5/23/12,29,
6232069551,6/22/12,30,
6232069551,7/24/12,18,
6232069551,8/22/12,15,
6232069551,9/21/12,15,
6232069551,10/22/12,16,
6232069551,11/20/12,30,
6232069551,12/21/12,63,
6232069551,1/23/13,121,
6232069551,2/22/13,91,
6377934726,1/27/09,114,
6377934726,2/26/09,108,
6377934726,3/27/09,78,
6377934726,4/28/09,60,
6377934726,5/28/09,36,
6377934726,6/26/09,36,
6377934726,7/28/09,24,
6377934726,8/26/09,28,
6377934726,9/25/09,25,
6377934726,10/26/09,33,
6377934726,11/25/09,55,
6377934726,12/28/09,110,
6377934726,1/27/10,106,
6377934726,2/26/10,97,
6377934726,3/29/10,83,
6377934726,4/28/10,60,
6377934726,5/27/10,38,
6377934726,6/28/10,33,
6377934726,7/28/10,23,
6377934726,8/26/10,27,
6377934726,9/28/10,32,
6377934726,10/27/10,30,
6377934726,11/26/10,45,
6377934726,12/28/10,112,
6377934726,1/27/11,117,
6377934726,2/28/11,124,
6377934726,3/29/11,90,
6377934726,4/27/11,59,
6377934726,5/27/11,36,
6377934726,6/28/11,42,
6377934726,7/28/11,28,
6377934726,8/26/11,33,
6377934726,9/27/11,35,
6377934726,10/26/11,37,
6377934726,11/25/11,76,
6377934726,12/27/11,143,
6377934726,1/26/12,120,
6377934726,2/27/12,111,
6377934726,3/27/12,94,
6377934726,4/26/12,72,
6377934726,5/25/12,30,
6377934726,6/26/12,35,
6377934726,7/26/12,26,
6377934726,8/24/12,25,
6377934726,9/25/12,29,
6377934726,10/24/12,27,
6377934726,11/26/12,42,
6377934726,12/26/12,55,
6377934726,1/25/13,92,
6377934726,2/26/13,94,
6383593286,1/27/09,49,
6383593286,2/26/09,60,
6383593286,3/27/09,47,
6383593286,4/28/09,39,
6383593286,5/28/09,18,
6383593286,6/26/09,12,
6383593286,7/28/09,11,
6383593286,8/26/09,9,
6383593286,9/25/09,9,
6383593286,10/26/09,15,
6383593286,11/25/09,26,
6383593286,12/28/09,52,
6383593286,1/27/10,46,
6383593286,2/26/10,45,
6383593286,3/29/10,43,
6383593286,4/28/10,29,
6383593286,5/27/10,20,
6383593286,6/28/10,16,
6383593286,7/28/10,15,
6383593286,8/26/10,13,
6383593286,9/28/10,14,
6383593286,10/27/10,14,
6383593286,11/26/10,24,
6383593286,12/28/10,51,
6383593286,1/27/11,52,
6383593286,2/28/11,53,
6383593286,3/29/11,34,
6383593286,4/27/11,24,
6383593286,5/27/11,21,
6383593286,6/28/11,18,
6383593286,7/28/11,14,
6383593286,8/26/11,13,
6383593286,9/27/11,13,
6383593286,10/26/11,14,
6383593286,11/25/11,31,
6383593286,12/27/11,43,
6383593286,1/26/12,44,
6383593286,2/27/12,41,
6383593286,3/27/12,36,
6383593286,4/26/12,30,
6383593286,5/25/12,15,
6383593286,6/26/12,15,
6383593286,7/26/12,12,
6383593286,8/24/12,9,
6383593286,9/25/12,12,
6383593286,10/24/12,16,
6383593286,11/26/12,29,
6383593286,12/26/12,48,
6383593286,1/25/13,43,
6383593286,2/26/13,35,
6551792357,1/30/09,18,
6551792357,3/3/09,18,
6551792357,4/1/09,16,
6551792357,5/1/09,15,
6551792357,6/2/09,12,
6551792357,7/1/09,11,
6551792357,7/31/09,12,
6551792357,8/31/09,11,
6551792357,9/30/09,11,
6551792357,10/29/09,11,
6551792357,12/1/09,16,
6551792357,12/31/09,16,
6551792357,2/1/10,17,
6551792357,3/3/10,15,
6551792357,4/1/10,14,
6551792357,5/3/10,14,
6551792357,6/2/10,14,
6551792357,7/1/10,12,
6551792357,8/2/10,13,
6551792357,8/31/10,22,
6551792357,10/1/10,5,
6551792357,11/1/10,11,
6551792357,12/1/10,16,
6551792357,12/31/10,17,
6551792357,2/1/11,16,
6551792357,3/3/11,16,
6551792357,4/1/11,14,
6551792357,5/2/11,13,
6551792357,6/2/11,14,
6551792357,7/1/11,11,
6551792357,8/2/11,12,
6551792357,8/31/11,12,
6551792357,9/30/11,12,
6551792357,10/31/11,12,
6551792357,11/30/11,13,
6551792357,12/30/11,17,
6551792357,1/31/12,15,
6551792357,3/1/12,14,
6551792357,3/30/12,14,
6551792357,5/1/12,14,
6551792357,5/31/12,11,
6551792357,6/29/12,11,
6551792357,7/31/12,14,
6551792357,8/29/12,10,
6551792357,9/28/12,11,
6551792357,10/29/12,12,
6551792357,11/29/12,13,
6551792357,12/31/12,14,
6551792357,1/30/13,19,
6551792357,3/1/13,16,
6743389395,7/5/12,17,
6743389395,8/3/12,18,
6743389395,9/4/12,15,
6743389395,10/3/12,13,
6743389395,11/1/12,16,
6743389395,12/4/12,29,
6743389395,1/4/13,48,
6743389395,2/4/13,50,
6743389395,3/6/13,45,
6948613881,4/12/12,1,
6948613881,5/11/12,12,
6948613881,6/12/12,17,
6948613881,7/12/12,18,
6948613881,8/10/12,18,
6948613881,9/11/12,18,
6948613881,10/10/12,15,
6948613881,11/8/12,15,
6948613881,12/11/12,18,
6948613881,1/11/13,24,
6948613881,2/11/13,23,
6948613881,3/13/13,19,
7450155108,1/26/09,44,
7450155108,2/25/09,38,
7450155108,3/26/09,23,
7450155108,4/27/09,18,
7450155108,5/27/09,15,
7450155108,6/25/09,13,
7450155108,7/27/09,13,
7450155108,8/25/09,10,
7450155108,9/24/09,10,
7450155108,10/23/09,12,
7450155108,11/24/09,23,
7450155108,12/24/09,51,
7450155108,1/26/10,58,
7450155108,2/25/10,40,
7450155108,3/26/10,32,
7450155108,4/27/10,24,
7450155108,5/26/10,17,
7450155108,6/25/10,14,
7450155108,7/27/10,13,
7450155108,8/25/10,10,
7450155108,9/27/10,11,
7450155108,10/26/10,15,
7450155108,11/24/10,22,
7450155108,12/27/10,54,
7450155108,1/26/11,55,
7450155108,2/25/11,37,
7450155108,3/28/11,31,
7450155108,4/26/11,15,
7450155108,5/26/11,10,
7450155108,6/27/11,16,
7450155108,7/27/11,11,
7450155108,8/25/11,10,
7450155108,9/26/11,9,
7450155108,10/25/11,11,
7450155108,11/23/11,19,
7450155108,12/23/11,34,
7450155108,1/25/12,49,
7450155108,2/24/12,40,
7450155108,3/26/12,36,
7450155108,4/25/12,17,
7450155108,5/24/12,13,
7450155108,6/25/12,13,
7450155108,7/25/12,13,
7450155108,8/23/12,10,
7450155108,9/24/12,10,
7450155108,10/23/12,12,
7450155108,11/21/12,20,
7450155108,12/24/12,34,
7450155108,1/24/13,57,
7450155108,2/25/13,50,
7512309640,9/28/10,0,
7512309640,10/27/10,6,
7512309640,11/26/10,19,
7512309640,12/28/10,28,
7512309640,1/27/11,16,
7512309640,2/28/11,12,
7512309640,3/29/11,13,
7512309640,4/27/11,16,
7512309640,5/27/11,16,
7512309640,6/28/11,11,
7512309640,7/28/11,6,
7512309640,8/26/11,6,
7512309640,9/27/11,8,
7512309640,10/26/11,8,
7512309640,11/25/11,23,
7512309640,12/27/11,33,
7512309640,1/26/12,25,
7512309640,2/27/12,21,
7512309640,3/27/12,26,
7512309640,4/26/12,19,
7512309640,5/25/12,13,
7512309640,6/26/12,15,
7512309640,7/26/12,12,
7512309640,8/24/12,12,
7512309640,9/25/12,7,
7512309640,10/24/12,5,
7512309640,11/26/12,16,
7512309640,12/26/12,28,
7512309640,1/25/13,39,
7512309640,2/26/13,27,
7801354457,1/5/09,46,
7801354457,2/3/09,38,
7801354457,3/5/09,53,
7801354457,4/3/09,41,
7801354457,5/5/09,37,
7801354457,6/4/09,29,
7801354457,7/6/09,31,
7801354457,8/4/09,37,
7801354457,9/2/09,12,
7801354457,10/2/09,20,
7801354457,11/2/09,24,
7801354457,12/3/09,47,
7801354457,1/5/10,42,
7801354457,2/3/10,100,
7801354457,3/5/10,60,
7801354457,4/5/10,55,
7801354457,5/5/10,40,
7801354457,6/4/10,37,
7801354457,7/6/10,36,
7801354457,8/4/10,20,
7801354457,9/2/10,21,
7801354457,10/5/10,18,
7801354457,11/3/10,18,
7801354457,12/3/10,49,
7801354457,1/4/11,72,
7801354457,2/3/11,61,
7801354457,3/7/11,68,
7801354457,4/5/11,46,
7801354457,5/4/11,39,
7801354457,6/6/11,39,
7801354457,7/6/11,32,
7801354457,8/4/11,10,
7801354457,9/2/11,16,
7801354457,10/4/11,19,
7801354457,11/2/11,20,
7801354457,12/2/11,48,
7801354457,1/4/12,81,
7801354457,2/2/12,59,
7801354457,3/5/12,65,
7801354457,4/3/12,53,
7801354457,5/3/12,37,
7801354457,6/4/12,16,
7801354457,7/3/12,11,
7801354457,8/2/12,13,
7801354457,8/31/12,10,
7801354457,10/2/12,13,
7801354457,10/31/12,12,
7801354457,12/3/12,35,
7801354457,1/3/13,59,
7801354457,2/1/13,58,
7801354457,3/5/13,54,
7820662901,1/5/09,42,
7820662901,2/3/09,36,
7820662901,3/5/09,37,
7820662901,4/3/09,19,
7820662901,5/5/09,25,
7820662901,6/4/09,20,
7820662901,7/6/09,22,
7820662901,8/4/09,16,
7820662901,9/2/09,17,
7820662901,10/2/09,17,
7820662901,11/2/09,20,
7820662901,12/3/09,27,
7820662901,1/5/10,44,
7820662901,2/3/10,37,
7820662901,3/5/10,35,
7820662901,4/5/10,33,
7820662901,5/5/10,27,
7820662901,6/4/10,27,
7820662901,7/6/10,25,
7820662901,8/4/10,22,
7820662901,9/2/10,19,
7820662901,10/5/10,24,
7820662901,11/3/10,22,
7820662901,12/3/10,37,
7820662901,1/4/11,44,
7820662901,2/3/11,43,
7820662901,3/7/11,41,
7820662901,4/5/11,36,
7820662901,5/4/11,29,
7820662901,6/6/11,32,
7820662901,7/6/11,26,
7820662901,8/4/11,24,
7820662901,9/2/11,23,
7820662901,10/4/11,24,
7820662901,11/2/11,28,
7820662901,12/2/11,32,
7820662901,1/4/12,52,
7820662901,2/2/12,38,
7820662901,3/5/12,40,
7820662901,4/3/12,29,
7820662901,5/3/12,32,
7820662901,6/4/12,29,
7820662901,7/3/12,25,
7820662901,8/2/12,23,
7820662901,8/31/12,17,
7820662901,10/2/12,16,
7820662901,10/31/12,15,
7820662901,12/3/12,26,
7820662901,1/3/13,35,
7820662901,2/1/13,38,
7820662901,3/5/13,34,
7917624104,1/7/09,60,
7917624104,2/5/09,44,
7917624104,3/9/09,59,
7917624104,4/7/09,34,
7917624104,5/7/09,22,
7917624104,6/8/09,9,
7917624104,7/8/09,7,
7917624104,8/6/09,7,
7917624104,9/4/09,6,
7917624104,10/6/09,7,
7917624104,11/4/09,15,
7917624104,12/7/09,52,
7917624104,1/7/10,67,
7917624104,2/5/10,60,
7917624104,3/9/10,63,
7917624104,4/7/10,32,
7917624104,5/7/10,27,
7917624104,6/8/10,13,
7917624104,7/8/10,3,
7917624104,8/6/10,7,
7917624104,9/8/10,7,
7917624104,10/7/10,7,
7917624104,11/5/10,10,
7917624104,12/7/10,51,
7917624104,1/6/11,24,
7917624104,2/7/11,26,
7917624104,3/9/11,47,
7917624104,4/7/11,30,
7917624104,5/6/11,18,
7917624104,6/8/11,16,
7917624104,7/8/11,6,
7917624104,8/8/11,7,
7917624104,9/7/11,6,
7917624104,10/6/11,7,
7917624104,11/4/11,11,
7917624104,12/6/11,56,
7917624104,1/6/12,73,
7917624104,2/6/12,54,
7917624104,3/7/12,48,
7917624104,4/5/12,22,
7917624104,5/7/12,27,
7917624104,6/6/12,8,
7917624104,7/6/12,6,
7917624104,8/6/12,2,
7917624104,9/5/12,6,
7917624104,10/4/12,5,
7917624104,11/2/12,5,
7917624104,12/5/12,23,
7917624104,1/7/13,60,
7917624104,2/5/13,46,
7917624104,3/7/13,49,
7917755677,10/6/11,0,
7917755677,11/4/11,14,
7917755677,12/6/11,18,
7917755677,1/6/12,73,
7917755677,2/6/12,52,
7917755677,3/7/12,56,
7917755677,4/5/12,41,
7917755677,5/7/12,18,
7917755677,6/6/12,11,
7917755677,7/6/12,5,
7917755677,8/6/12,5,
7917755677,9/5/12,6,
7917755677,10/4/12,4,
7917755677,11/2/12,5,
7917755677,12/5/12,13,
7917755677,1/7/13,38,
7917755677,2/5/13,38,
7917755677,3/7/13,35,
8021729508,1/9/09,119,
8021729508,2/9/09,74,
8021729508,3/11/09,88,
8021729508,4/9/09,70,
8021729508,5/11/09,53,
8021729508,6/10/09,20,
8021729508,7/10/09,9,
8021729508,8/10/09,7,
8021729508,9/9/09,8,
8021729508,10/8/09,7,
8021729508,11/6/09,23,
8021729508,12/9/09,80,
8021729508,1/11/10,100,
8021729508,2/9/10,100,
8021729508,3/11/10,90,
8021729508,4/9/10,60,
8021729508,5/11/10,68,
8021729508,6/10/10,47,
8021729508,7/12/10,32,
8021729508,8/10/10,14,
8021729508,9/10/10,15,
8021729508,10/11/10,25,
8021729508,11/9/10,41,
8021729508,12/9/10,95,
8021729508,1/10/11,120,
8021729508,2/9/11,86,
8021729508,3/11/11,97,
8021729508,4/11/11,79,
8021729508,5/10/11,40,
8021729508,6/10/11,47,
8021729508,7/12/11,19,
8021729508,8/10/11,7,
8021729508,9/9/11,11,
8021729508,10/10/11,15,
8021729508,11/8/11,38,
8021729508,12/8/11,82,
8021729508,1/10/12,103,
8021729508,2/8/12,82,
8021729508,3/9/12,80,
8021729508,4/9/12,74,
8021729508,5/9/12,32,
8021729508,6/8/12,16,
8021729508,7/10/12,11,
8021729508,8/8/12,7,
8021729508,9/7/12,6,
8021729508,10/8/12,7,
8021729508,11/6/12,6,
8021729508,12/7/12,31,
8021729508,1/9/13,78,
8021729508,2/7/13,58,
8021729508,3/11/13,70,
8073385303,1/13/09,43,
8073385303,2/11/09,18,
8073385303,3/13/09,24,
8073385303,4/13/09,17,
8073385303,5/13/09,14,
8073385303,6/12/09,12,
8073385303,7/14/09,12,
8073385303,8/12/09,9,
8073385303,9/11/09,9,
8073385303,10/12/09,10,
8073385303,11/10/09,13,
8073385303,12/11/09,28,
8073385303,1/13/10,41,
8073385303,2/11/10,27,
8073385303,3/15/10,23,
8073385303,4/13/10,23,
8073385303,5/13/10,11,
8073385303,6/14/10,18,
8073385303,7/14/10,16,
8073385303,8/12/10,15,
8073385303,9/14/10,17,
8073385303,10/13/10,14,
8073385303,11/11/10,17,
8073385303,12/13/10,37,
8073385303,1/12/11,45,
8073385303,2/11/11,47,
8073385303,3/15/11,48,
8073385303,4/13/11,37,
8073385303,5/12/11,25,
8073385303,6/14/11,24,
8073385303,7/14/11,19,
8073385303,8/12/11,14,
8073385303,9/13/11,17,
8073385303,10/12/11,19,
8073385303,11/10/11,26,
8073385303,12/12/11,54,
8073385303,1/12/12,52,
8073385303,2/10/12,49,
8073385303,3/13/12,48,
8073385303,4/12/12,38,
8073385303,5/11/12,20,
8073385303,6/12/12,10,
8073385303,7/12/12,10,
8073385303,8/10/12,8,
8073385303,9/11/12,6,
8073385303,10/10/12,5,
8073385303,11/8/12,7,
8073385303,12/11/12,13,
8073385303,1/11/13,47,
8073385303,2/11/13,41,
8073385303,3/13/13,23,
8089181795,2/8/12,13,
8089181795,3/9/12,26,
8089181795,4/9/12,31,
8089181795,5/9/12,19,
8089181795,6/8/12,13,
8089181795,7/10/12,12,
8089181795,8/8/12,9,
8089181795,9/7/12,9,
8089181795,10/8/12,10,
8089181795,11/6/12,9,
8089181795,12/7/12,15,
8089181795,1/9/13,68,
8089181795,1/16/13,1,
8119515372,9/15/10,13,
8119515372,10/14/10,16,
8119515372,11/12/10,26,
8119515372,12/14/10,71,
8119515372,1/13/11,91,
8119515372,2/14/11,82,
8119515372,3/16/11,73,
8119515372,4/14/11,71,
8119515372,5/16/11,44,
8119515372,6/15/11,38,
8119515372,7/15/11,10,
8119515372,8/15/11,14,
8119515372,9/14/11,13,
8119515372,10/13/11,20,
8119515372,11/11/11,47,
8119515372,12/13/11,103,
8119515372,1/13/12,91,
8119515372,2/13/12,95,
8119515372,3/14/12,92,
8119515372,4/13/12,78,
8119515372,5/14/12,45,
8119515372,6/13/12,33,
8119515372,7/13/12,16,
8119515372,8/13/12,10,
8119515372,9/12/12,10,
8119515372,10/11/12,9,
8119515372,11/9/12,31,
8119515372,12/12/12,52,
8119515372,1/14/13,63,
8119515372,2/12/13,68,
8119515372,3/14/13,65,
8201565217,10/19/11,0,
8201565217,11/17/11,22,
8201565217,12/19/11,35,
8201565217,1/19/12,36,
8201565217,2/17/12,35,
8201565217,3/20/12,34,
8201565217,4/19/12,15,
8201565217,5/18/12,13,
8201565217,6/19/12,12,
8201565217,7/19/12,9,
8201565217,8/17/12,6,
8201565217,9/18/12,11,
8201565217,10/17/12,11,
8201565217,11/15/12,18,
8201565217,12/18/12,33,
8201565217,1/18/13,71,
8201565217,2/19/13,47,
8256221706,7/15/11,0,
8256221706,8/15/11,0,
8256221706,8/15/11,10,
8313343349,10/5/10,2,
8313343349,11/3/10,4,
8313343349,12/3/10,15,
8313343349,1/4/11,29,
8313343349,2/3/11,20,
8313343349,3/7/11,22,
8313343349,4/5/11,13,
8313343349,5/4/11,9,
8313343349,6/6/11,9,
8313343349,7/6/11,7,
8313343349,8/4/11,7,
8313343349,9/2/11,6,
8313343349,10/4/11,7,
8313343349,11/2/11,7,
8313343349,12/2/11,17,
8313343349,1/4/12,32,
8313343349,2/2/12,13,
8313343349,3/5/12,15,
8313343349,4/3/12,9,
8313343349,5/3/12,8,
8313343349,6/4/12,8,
8313343349,7/3/12,7,
8313343349,8/2/12,6,
8313343349,8/31/12,2,
8313343349,10/2/12,3,
8313343349,10/31/12,2,
8313343349,12/3/12,4,
8313343349,1/3/13,17,
8313343349,2/1/13,16,
8313343349,3/5/13,10,
8942098159,1/2/09,35,
8942098159,2/2/09,31,
8942098159,3/4/09,36,
8942098159,4/2/09,26,
8942098159,5/4/09,21,
8942098159,6/3/09,25,
8942098159,7/2/09,22,
8942098159,8/3/09,23,
8942098159,9/1/09,18,
8942098159,10/1/09,18,
8942098159,10/30/09,18,
8942098159,12/2/09,25,
8942098159,1/4/10,41,
8942098159,2/2/10,34,
8942098159,3/4/10,38,
8942098159,4/2/10,24,
8942098159,5/4/10,23,
8942098159,6/3/10,20,
8942098159,7/2/10,20,
8942098159,8/3/10,15,
8942098159,9/1/10,19,
8942098159,10/4/10,26,
8942098159,11/2/10,25,
8942098159,12/2/10,33,
8942098159,1/3/11,42,
8942098159,2/2/11,61,
8942098159,3/4/11,40,
8942098159,4/4/11,39,
8942098159,5/3/11,25,
8942098159,6/3/11,23,
8942098159,7/5/11,29,
8942098159,8/3/11,19,
8942098159,9/1/11,19,
8942098159,10/3/11,24,
8942098159,11/1/11,19,
8942098159,12/1/11,24,
8942098159,1/3/12,43,
8942098159,2/1/12,32,
8942098159,3/2/12,33,
